,congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,Congress,ID #,committees,bioguide
5138,83,House,9882.0,51,6,KY,100,0.0,1.0,"WATTS, John Clarence",W000212,1902.0,1971.0,-0.20600000000000002,0.648,-39.390390000000004,0.6920000000000001,107.0,21.0,,-0.163,0.5489999999999999,,,,
5139,83,House,10294.0,51,2,KY,100,1.0,1.0,"WITHERS, Garrett Lee",W000658,1884.0,1953.0,-0.2,0.62,,,,,,-0.27699999999999997,0.266,,,,
5140,83,House,824.0,45,2,LA,100,0.0,1.0,"BOGGS, Thomas Hale, Sr.",B000594,1914.0,1972.0,-0.348,0.589,-45.75466,0.66,110.0,22.0,,-0.19899999999999998,0.48100000000000004,,,,
5141,83,House,1081.0,45,4,LA,100,0.0,1.0,"BROOKS, Overton",B000884,1897.0,1961.0,-0.125,0.895,-38.45824,0.643,87.0,18.0,,0.008,0.9329999999999999,,,,
5142,83,House,4275.0,45,1,LA,100,0.0,1.0,"HÉBERT, Felix Edward",H000437,1901.0,1979.0,-0.079,0.8340000000000001,-48.59684,0.615,100.0,23.0,,0.01,0.6559999999999999,,,,
5143,83,House,5757.0,45,8,LA,100,0.0,1.0,"LONG, George Shannon",L000416,1883.0,1958.0,-0.222,0.975,-51.314809999999994,0.599,100.0,29.0,,-0.172,0.907,,,,
5144,83,House,6721.0,45,6,LA,100,0.0,1.0,"MORRISON, James Hobson",M000995,1908.0,2000.0,-0.28,0.722,-35.95251,0.642,81.0,14.0,,-0.16399999999999998,0.534,,,,
5145,83,House,7228.0,45,5,LA,100,0.0,1.0,"PASSMAN, Otto Ernest",P000098,1900.0,1988.0,-0.055999999999999994,0.9520000000000001,-46.943329999999996,0.662,114.0,21.0,,0.026000000000000002,1.0,,,,
5146,83,House,9339.0,45,7,LA,100,0.0,1.0,"THOMPSON, Theo Ashton",T000218,1916.0,1965.0,-0.222,0.975,-35.57827,0.67,89.0,17.0,,-0.061,0.998,,,,
5147,83,House,10201.0,45,3,LA,100,0.0,1.0,"WILLIS, Edwin Edward",W000559,1904.0,1972.0,-0.2,0.98,-33.9203,0.6829999999999999,89.0,17.0,,-0.06,0.998,,,,
5148,83,House,3924.0,2,1,ME,200,0.0,1.0,"HALE, Robert",H000036,1889.0,1976.0,0.163,-0.163,-31.651020000000003,0.733,102.0,14.0,,0.175,-0.53,,,,
5149,83,House,6276.0,2,3,ME,200,0.0,1.0,"McINTIRE, Clifford Guy",M000478,1908.0,1974.0,0.228,-0.059000000000000004,-30.865779999999997,0.757,111.0,18.0,,0.42700000000000005,-0.222,,,,
5150,83,House,6863.0,2,2,ME,200,0.0,1.0,"NELSON, Charles Pembroke",N000031,1907.0,1962.0,0.263,-0.40700000000000003,-37.00462,0.677,95.0,19.0,,0.305,-0.018000000000000002,,,,
5151,83,House,2531.0,52,2,MD,200,0.0,1.0,"DEVEREUX, James Patrick Sinnott",D000278,1903.0,1988.0,0.23800000000000002,-0.327,-26.00512,0.805,120.0,12.0,,0.26899999999999996,-0.48700000000000004,,,,
5152,83,House,3054.0,52,4,MD,100,0.0,1.0,"FALLON, George Hyde",F000012,1902.0,1980.0,-0.171,0.063,-57.56808,0.578,105.0,29.0,,-0.10800000000000001,0.14800000000000002,,,,
5153,83,House,3374.0,52,7,MD,100,0.0,1.0,"FRIEDEL, Samuel Nathaniel",F000384,1898.0,1979.0,-0.368,0.040999999999999995,-34.257459999999995,0.75,119.0,17.0,,-0.36700000000000005,-0.14,,,,
5154,83,House,3480.0,52,3,MD,100,0.0,1.0,"GARMATZ, Edward Alexander",G000071,1903.0,1986.0,-0.307,0.222,-32.96008,0.7509999999999999,115.0,14.0,,-0.401,-0.188,,,,
5155,83,House,4785.0,52,6,MD,200,0.0,1.0,"HYDE, DeWitt Stephen",H001021,1909.0,1986.0,0.187,-0.418,-23.127860000000002,0.821,117.0,10.0,,0.297,-0.659,,,,
5156,83,House,6481.0,52,1,MD,200,0.0,1.0,"MILLER, Edward Tylor",M000724,1895.0,1968.0,0.298,-0.21600000000000003,-38.517920000000004,0.723,119.0,18.0,,0.455,-0.428,,,,
5157,83,House,8587.0,52,5,MD,200,0.0,1.0,"SMALL, Frank, Jr.",S000499,1896.0,1973.0,0.303,-0.45299999999999996,-27.5098,0.787,115.0,14.0,,0.312,-0.505,,,,
5158,83,House,518.0,3,6,MA,200,0.0,1.0,"BATES, William Henry",B000239,1917.0,1969.0,0.196,-0.478,-23.331229999999998,0.815,114.0,7.0,,0.381,-0.925,,,,
5159,83,House,830.0,3,2,MA,100,0.0,1.0,"BOLAND, Edward Patrick",B000600,1911.0,2001.0,-0.306,-0.10400000000000001,-24.78758,0.7979999999999999,110.0,11.0,,-0.33799999999999997,-0.308,,,,
5160,83,House,2272.0,3,10,MA,200,0.0,1.0,"CURTIS, Laurence",C001011,1893.0,1989.0,0.16699999999999998,-0.54,-28.53795,0.785,118.0,12.0,,0.19399999999999998,-0.804,,,,
5161,83,House,2660.0,3,4,MA,100,0.0,1.0,"DONOHUE, Harold Daniel",D000419,1901.0,1984.0,-0.29600000000000004,-0.098,-37.644490000000005,0.6809999999999999,98.0,19.0,,-0.254,0.191,,,,
5162,83,House,3682.0,3,8,MA,200,0.0,1.0,"GOODWIN, Angier Louis",G000297,1881.0,1975.0,0.349,-0.59,-24.66164,0.813,119.0,10.0,,0.26,-0.82,,,,
5163,83,House,4372.0,3,1,MA,200,0.0,1.0,"HESELTON, John Walter",H000549,1900.0,1962.0,0.098,-0.995,-32.88671,0.759,119.0,19.0,,-0.011000000000000001,-0.972,,,,
5164,83,House,5447.0,3,7,MA,100,0.0,1.0,"LANE, Thomas Joseph",L000065,1898.0,1994.0,-0.298,-0.08,-29.463829999999998,0.765,110.0,11.0,,-0.385,0.057,,,,
5165,83,House,6033.0,3,14,MA,200,0.0,1.0,"MARTIN, Joseph William, Jr.",M000191,1884.0,1968.0,0.203,-0.56,,,,,,,,,,,
5166,83,House,6177.0,3,12,MA,100,0.0,1.0,"McCORMACK, John William",M000364,1891.0,1980.0,-0.32799999999999996,-0.047,-30.846259999999997,0.754,109.0,15.0,,-0.4,0.222,,,,
5167,83,House,6922.0,3,9,MA,200,0.0,1.0,"NICHOLSON, Donald William",N000097,1888.0,1968.0,0.368,0.10800000000000001,-39.71996,0.718,120.0,19.0,,0.503,-0.212,,,,
5168,83,House,7081.0,3,11,MA,100,0.0,1.0,"O'NEILL, Thomas Philip, Jr. (Tip)",O000098,1912.0,1994.0,-0.402,0.057999999999999996,-26.512859999999996,0.784,109.0,12.0,,-0.354,-0.037000000000000005,,,,
5169,83,House,7408.0,3,3,MA,100,0.0,1.0,"PHILBIN, Philip Joseph",P000303,1898.0,1972.0,-0.23800000000000002,-0.079,-42.39913,0.637,94.0,24.0,,-0.231,0.075,,,,
5170,83,House,8024.0,3,5,MA,200,0.0,1.0,"ROGERS, Edith Nourse",R000392,1881.0,1960.0,0.14300000000000002,-0.512,-38.0433,0.72,116.0,19.0,,0.03,-0.382,,,,
5171,83,House,10095.0,3,13,MA,200,0.0,1.0,"WIGGLESWORTH, Richard Bowditch",W000450,1891.0,1960.0,0.266,-0.696,-25.73443,0.7709999999999999,99.0,12.0,,0.201,-0.88,,,,
5172,83,House,639.0,23,12,MI,200,0.0,1.0,"BENNETT, John Bonifas",B000377,1904.0,1964.0,0.121,0.021,-74.87795,0.503,109.0,38.0,,0.134,0.193,,,,
5173,83,House,652.0,23,8,MI,200,0.0,1.0,"BENTLEY, Alvin Morell",B000391,1918.0,1969.0,0.331,-0.294,-21.53866,0.8109999999999999,103.0,11.0,,0.48100000000000004,-0.386,,,,
5174,83,House,1610.0,23,10,MI,200,0.0,1.0,"CEDERBERG, Elford Albin",C000263,1918.0,2006.0,0.27,-0.14400000000000002,-30.38907,0.7609999999999999,111.0,13.0,,0.524,-0.455,,,,
5175,83,House,1748.0,23,6,MI,200,0.0,1.0,"CLARDY, Kit Francis",C000416,1892.0,1961.0,0.645,0.322,-16.802310000000002,0.831,91.0,7.0,,0.635,0.301,,,,
5176,83,House,2604.0,23,15,MI,100,0.0,1.0,"DINGELL, John David",D000354,1894.0,1955.0,-0.42200000000000004,-0.28,-13.18745,0.833,72.0,5.0,,-0.527,-0.16,,,,
5177,83,House,2653.0,23,18,MI,200,0.0,1.0,"DONDERO, George Anthony",D000411,1883.0,1968.0,0.33899999999999997,-0.14800000000000002,-26.23589,0.7859999999999999,109.0,11.0,,0.396,-0.053,,,,
5178,83,House,3268.0,23,5,MI,200,0.0,1.0,"FORD, Gerald Rudolph, Jr.",F000260,1913.0,2006.0,0.281,-0.433,-28.97536,0.7809999999999999,117.0,10.0,,0.40299999999999997,-0.82,,,,
5179,83,House,4487.0,23,4,MI,200,0.0,1.0,"HOFFMAN, Clare Eugene",H000683,1875.0,1967.0,0.691,0.23199999999999998,-38.662040000000005,0.6970000000000001,107.0,18.0,,0.7929999999999999,0.22899999999999998,,,,
5180,83,House,5349.0,23,11,MI,200,0.0,1.0,"KNOX, Victor Alfred",K000298,1899.0,1976.0,0.257,0.016,-27.200429999999997,0.774,106.0,10.0,,0.353,0.016,,,,
5181,83,House,5617.0,23,16,MI,100,0.0,1.0,"LESINSKI, John, Jr.",L000252,1914.0,2005.0,-0.406,0.217,-19.6066,0.8340000000000001,108.0,8.0,,-0.47100000000000003,0.16899999999999998,,,,
5182,83,House,5880.0,23,1,MI,100,0.0,1.0,"MACHROWICZ, Thaddeus Michael",M000014,1899.0,1970.0,-0.48700000000000004,-0.08199999999999999,-11.16184,0.889,95.0,3.0,,-0.568,0.032,,,,
5183,83,House,6399.0,23,2,MI,200,0.0,1.0,"MEADER, George",M000620,1907.0,1994.0,0.221,-0.161,-33.16248,0.738,109.0,11.0,,0.24100000000000002,-0.419,,,,
5184,83,House,6995.0,23,17,MI,200,0.0,1.0,"OAKMAN, Charles Gibb",O000004,1903.0,1973.0,0.287,-0.66,-19.642770000000002,0.838,111.0,4.0,,0.285,-0.655,,,,
5185,83,House,6998.0,23,13,MI,100,0.0,1.0,"O'BRIEN, George Donoghue",O000009,1900.0,1957.0,-0.36700000000000005,-0.261,-42.28665,0.6409999999999999,95.0,16.0,,-0.379,0.26,,,,
5186,83,House,7682.0,23,14,MI,100,0.0,1.0,"RABAUT, Louis Charles",R000001,1886.0,1961.0,-0.355,-0.20199999999999999,-28.723340000000004,0.7659999999999999,108.0,10.0,,-0.402,0.086,,,,
5187,83,House,8392.0,23,3,MI,200,0.0,1.0,"SHAFER, Paul Werntz",S000277,1893.0,1954.0,0.48700000000000004,-0.05,-34.587709999999994,0.6890000000000001,93.0,16.0,,0.43700000000000006,0.344,,,,
5188,83,House,9338.0,23,9,MI,200,0.0,1.0,"THOMPSON, Ruth",T000216,1887.0,1970.0,0.474,-0.095,-29.78374,0.7609999999999999,109.0,14.0,,0.508,0.138,,,,
5189,83,House,10303.0,23,7,MI,200,0.0,1.0,"WOLCOTT, Jesse Paine",W000668,1893.0,1969.0,0.324,-0.306,-26.55235,0.765,99.0,12.0,,0.31,-0.16399999999999998,,,,
5190,83,House,158.0,33,7,MN,200,0.0,1.0,"ANDERSEN, Herman Carl",A000179,1897.0,1978.0,0.294,0.107,-70.32623000000001,0.5429999999999999,115.0,21.0,,0.203,0.16899999999999998,,,,
5191,83,House,188.0,33,1,MN,200,0.0,1.0,"ANDRESEN, August Herman",A000239,1890.0,1958.0,0.318,0.14300000000000002,-28.45745,0.7809999999999999,115.0,8.0,,0.335,0.207,,,,
5192,83,House,789.0,33,8,MN,100,0.0,1.0,"BLATNIK, John Anton",B000550,1911.0,1991.0,-0.48,0.127,-20.55111,0.821,104.0,8.0,,-0.48,0.196,,,,
5193,83,House,3902.0,33,9,MN,200,0.0,1.0,"HAGEN, Harold Christian",H000014,1901.0,1957.0,0.099,-0.031,-80.94124000000001,0.498,116.0,40.0,,0.046,0.311,,,,
5194,83,House,5083.0,33,5,MN,200,0.0,1.0,"JUDD, Walter Henry",J000278,1898.0,1994.0,0.1,-0.43799999999999994,-36.81407,0.722,113.0,14.0,,0.052000000000000005,-0.315,,,,
5195,83,House,5998.0,33,6,MN,100,0.0,1.0,"MARSHALL, Fred",M000152,1906.0,1985.0,-0.204,0.276,-61.197269999999996,0.595,118.0,28.0,,-0.439,0.22899999999999998,,,,
5196,83,House,6134.0,33,4,MN,100,0.0,1.0,"McCARTHY, Eugene Joseph",M000311,1916.0,2005.0,-0.433,0.035,-25.19005,0.794,109.0,10.0,,-0.40299999999999997,0.24100000000000002,,,,
5197,83,House,7044.0,33,2,MN,200,0.0,1.0,"O'HARA, Joseph Patrick",O000056,1895.0,1975.0,0.387,0.221,-37.31192,0.667,92.0,19.0,,0.27399999999999997,0.377,,,,
5198,83,House,10092.0,33,3,MN,100,0.0,1.0,"WIER, Roy William",W000446,1888.0,1963.0,-0.98,0.192,-36.19145,0.711,106.0,12.0,,-0.6459999999999999,0.285,,,,
5199,83,House,13.0,46,1,MS,100,0.0,1.0,"ABERNETHY, Thomas Gerstle",A000016,1903.0,1998.0,0.052000000000000005,0.9990000000000001,-48.41955,0.6609999999999999,117.0,22.0,,-0.098,0.995,,,,
5200,83,House,1952.0,46,6,MS,100,0.0,1.0,"COLMER, William Meyers",C000645,1890.0,1980.0,0.052000000000000005,0.9990000000000001,-37.249109999999995,0.708,108.0,17.0,,0.077,0.997,,,,
5201,83,House,8616.0,46,3,MS,100,0.0,1.0,"SMITH, Frank Ellis",S000533,1918.0,1997.0,-0.21100000000000002,0.97,-49.38015,0.643,112.0,23.0,,-0.287,0.958,,,,
5202,83,House,10075.0,46,2,MS,100,0.0,1.0,"WHITTEN, Jamie Lloyd",W000428,1910.0,1995.0,-0.161,0.987,-44.07472,0.679,114.0,24.0,,-0.11599999999999999,0.993,,,,
5203,83,House,10162.0,46,4,MS,100,0.0,1.0,"WILLIAMS, John Bell",W000517,1918.0,1983.0,0.127,0.992,-50.255,0.6459999999999999,115.0,28.0,,-0.008,1.0,,,,
5204,83,House,10279.0,46,5,MS,100,0.0,1.0,"WINSTEAD, William Arthur",W000641,1904.0,1995.0,0.049,0.9990000000000001,-49.78476,0.6459999999999999,114.0,22.0,,-0.11800000000000001,0.993,,,,
5205,83,House,835.0,34,5,MO,100,0.0,1.0,"BOLLING, Richard Walker",B000605,1916.0,1991.0,-0.504,0.171,-22.02929,0.8059999999999999,102.0,11.0,,-0.475,0.075,,,,
5206,83,House,1479.0,34,9,MO,100,0.0,1.0,"CANNON, Clarence Andrew",C000117,1879.0,1964.0,-0.175,0.503,-53.96269,0.623,114.0,27.0,,-0.4,0.473,,,,
5207,83,House,1517.0,34,8,MO,100,0.0,1.0,"CARNAHAN, Albert Sidney Johnson",C000162,1897.0,1968.0,-0.4,0.107,-23.18225,0.8170000000000001,115.0,9.0,,-0.39399999999999996,0.10300000000000001,,,,
5208,83,House,1928.0,34,6,MO,200,0.0,1.0,"COLE, William Clay",C000614,1897.0,1965.0,0.41600000000000004,-0.10099999999999999,-37.08641,0.7340000000000001,120.0,14.0,,0.43,0.18100000000000002,,,,
5209,83,House,2275.0,34,2,MO,200,0.0,1.0,"CURTIS, Thomas Bradford",C001014,1911.0,1993.0,0.515,-0.69,-49.79137,0.644,113.0,21.0,,0.37200000000000005,-0.212,,,,
5210,83,House,4431.0,34,4,MO,200,0.0,1.0,"HILLELSON, Jeffrey Paul",H000616,1919.0,2003.0,0.354,-0.133,-23.169439999999998,0.815,113.0,7.0,,0.35600000000000004,-0.153,,,,
5211,83,House,5056.0,34,10,MO,100,0.0,1.0,"JONES, Paul Caruthers",J000246,1901.0,1981.0,-0.128,0.861,-46.05992,0.645,105.0,26.0,,-0.248,0.9690000000000001,,,,
5212,83,House,5097.0,34,1,MO,100,0.0,1.0,"KARSTEN, Frank Melvin",K000013,1913.0,1992.0,-0.489,0.018000000000000002,-18.14649,0.8590000000000001,119.0,7.0,,-0.46799999999999997,0.023,,,,
5213,83,House,6765.0,34,11,MO,100,0.0,1.0,"MOULDER, Morgan Moore",M001045,1904.0,1976.0,-0.276,0.502,-45.941790000000005,0.632,100.0,21.0,,-0.264,0.629,,,,
5214,83,House,8484.0,34,7,MO,200,0.0,1.0,"SHORT, Dewey Jackson",S000377,1898.0,1979.0,0.455,0.215,-34.47696,0.701,97.0,14.0,,0.436,0.299,,,,
5215,83,House,9072.0,34,3,MO,100,0.0,1.0,"SULLIVAN, Leonor Kretzer",S001057,1902.0,1988.0,-0.386,0.299,-19.67409,0.846,118.0,5.0,,-0.494,0.07200000000000001,,,,
5216,83,House,2538.0,64,2,MT,200,0.0,1.0,"D'EWART, Wesley Abner",D000281,1889.0,1973.0,0.297,0.008,-31.105809999999998,0.7559999999999999,111.0,12.0,,0.32799999999999996,-0.039,,,,
5217,83,House,6442.0,64,1,MT,100,0.0,1.0,"METCALF, Lee Warren",M000671,1911.0,1978.0,-0.483,0.379,-35.47527,0.737,116.0,14.0,,-0.43,0.055,,,,
5218,83,House,2267.0,35,1,NE,200,0.0,1.0,"CURTIS, Carl Thomas",C001006,1905.0,2000.0,0.49200000000000005,-0.004,-22.674870000000002,0.763,84.0,10.0,,0.536,-0.387,,,,
5219,83,House,4134.0,35,3,NE,200,0.0,1.0,"HARRISON, Robert Dinsmore",H000275,1897.0,1977.0,0.43200000000000005,0.006999999999999999,-26.047620000000002,0.784,107.0,9.0,,0.413,0.098,,,,
5220,83,House,4660.0,35,2,NE,200,0.0,1.0,"HRUSKA, Roman Lee",H000875,1904.0,1999.0,0.446,-0.063,-29.26653,0.779,117.0,12.0,,0.5,-0.265,,,,
5221,83,House,6474.0,35,4,NE,200,0.0,1.0,"MILLER, Arthur Lewis",M000715,1892.0,1967.0,0.389,0.091,-30.65683,0.768,116.0,13.0,,0.353,0.07200000000000001,,,,
5222,83,House,10437.0,65,1,NV,200,0.0,1.0,"YOUNG, Clarence Clifton",Y000032,1922.0,2016.0,0.23399999999999999,-0.237,-25.48974,0.809,120.0,8.0,,0.273,-0.32799999999999996,,,,
5223,83,House,2087.0,4,2,NH,200,0.0,1.0,"COTTON, Norris H.",C000802,1900.0,1989.0,0.395,-0.318,-27.96143,0.747,96.0,18.0,,0.396,-0.792,,,,
5224,83,House,6437.0,4,1,NH,200,0.0,1.0,"MERROW, Chester Earl",M000664,1906.0,1974.0,0.06,-0.27699999999999997,-25.52027,0.784,105.0,11.0,,0.091,-0.484,,,,
5225,83,House,46.0,12,11,NJ,100,0.0,1.0,"ADDONIZIO, Hugh Joseph",A000054,1914.0,1981.0,-0.413,-0.29100000000000004,-25.10174,0.805,116.0,11.0,,-0.36200000000000004,-0.316,,,,
5226,83,House,291.0,12,3,NJ,200,0.0,1.0,"AUCHINCLOSS, James Coats",A000227,1885.0,1976.0,0.195,-0.475,-24.59625,0.815,120.0,11.0,,0.187,-0.6509999999999999,,,,
5227,83,House,1476.0,12,8,NJ,200,0.0,1.0,"CANFIELD, Gordon",C000113,1898.0,1972.0,-0.002,-0.983,-30.033070000000002,0.765,112.0,15.0,,-0.053,-0.9990000000000001,,,,
5228,83,House,1569.0,12,6,NJ,200,1.0,1.0,"CASE, Clifford Philip",C000220,1904.0,1982.0,-0.10800000000000001,-0.9940000000000001,-9.7578,0.816,48.0,5.0,,-0.045,-0.9990000000000001,,,,
5229,83,House,3364.0,12,5,NJ,200,0.0,1.0,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.",F000371,1916.0,2011.0,0.172,-0.506,-25.85004,0.8029999999999999,118.0,11.0,,0.152,-0.677,,,,
5230,83,House,4031.0,12,2,NJ,200,0.0,1.0,"HAND, Thomas Millet",H000154,1902.0,1956.0,0.205,-0.6759999999999999,-63.8348,0.557,109.0,26.0,,0.32899999999999996,-0.34600000000000003,,,,
5231,83,House,4142.0,12,14,NJ,100,0.0,1.0,"HART, Edward Joseph",H000284,1893.0,1961.0,-0.314,-0.22,-25.112,0.787,105.0,10.0,,-0.385,-0.27699999999999997,,,,
5232,83,House,4644.0,12,4,NJ,100,0.0,1.0,"HOWELL, Charles Robert",H000858,1904.0,1973.0,-0.368,-0.192,-25.850929999999998,0.794,112.0,13.0,,-0.345,-0.28800000000000003,,,,
5233,83,House,5109.0,12,12,NJ,200,0.0,1.0,"KEAN, Robert Winthrop",K000029,1893.0,1980.0,0.184,-0.873,-32.76895,0.7559999999999999,117.0,11.0,,0.172,-0.985,,,,
5234,83,House,7101.0,12,9,NJ,200,0.0,1.0,"OSMERS, Frank Charles, Jr.",O000120,1907.0,1977.0,0.156,-0.693,-27.663729999999997,0.779,111.0,16.0,,0.327,-0.945,,,,
5235,83,House,8010.0,12,10,NJ,100,0.0,1.0,"RODINO, Peter Wallace, Jr.",R000374,1909.0,2005.0,-0.435,-0.22399999999999998,-25.7189,0.7979999999999999,114.0,11.0,,-0.36200000000000004,-0.33899999999999997,,,,
5236,83,House,8506.0,12,13,NJ,100,0.0,1.0,"SIEMINSKI, Alfred Dennis",S000405,1911.0,1990.0,-0.389,0.006999999999999999,-32.725609999999996,0.7490000000000001,113.0,15.0,,-0.32899999999999996,-0.171,,,,
5237,83,House,10091.0,12,7,NJ,200,0.0,1.0,"WIDNALL, William Beck",W000445,1906.0,1983.0,0.125,-0.45,-23.39914,0.8140000000000001,114.0,8.0,,0.142,-0.653,,,,
5238,83,House,10147.0,12,6,NJ,100,2.0,2.0,"WILLIAMS, Harrison Arlington, Jr.",W000502,1919.0,2001.0,-0.344,-0.381,-9.75769,0.8320000000000001,53.0,5.0,,-0.28800000000000003,-0.335,,,,
5239,83,House,10314.0,12,1,NJ,200,0.0,1.0,"WOLVERTON, Charles Anderson",W000683,1880.0,1969.0,0.035,-0.616,-32.8488,0.759,119.0,17.0,,0.066,-0.431,,,,
5240,83,House,2490.0,66,98,NM,100,0.0,1.0,"DEMPSEY, John Joseph",D000228,1879.0,1958.0,-0.134,0.37200000000000005,-73.49927,0.522,113.0,42.0,,-0.009000000000000001,0.43,,,,
5241,83,House,3114.0,66,98,NM,100,0.0,1.0,"FERNÁNDEZ, Antonio M.",F000085,1902.0,1956.0,-0.153,0.423,-55.9165,0.601,110.0,31.0,,-0.09300000000000001,0.289,,,,
5242,83,House,563.0,13,3,NY,200,0.0,1.0,"BECKER, Frank John",B000292,1899.0,1981.0,0.364,-0.428,-26.90417,0.7809999999999999,109.0,9.0,,0.264,-0.483,,,,
5243,83,House,868.0,13,5,NY,200,0.0,1.0,"BOSCH, Albert Henry",B000646,1908.0,2005.0,0.38299999999999995,-0.22399999999999998,-41.42607,0.691,112.0,18.0,,0.23,-0.29600000000000004,,,,
5244,83,House,1205.0,13,24,NY,100,0.0,1.0,"BUCKLEY, Charles Anthony",B001024,1890.0,1967.0,-0.49200000000000005,-0.017,-11.89345,0.833,65.0,5.0,,-0.855,-0.113,,,,
5245,83,House,1611.0,13,11,NY,100,0.0,1.0,"CELLER, Emanuel",C000264,1888.0,1981.0,-0.457,-0.237,-21.10967,0.8220000000000001,108.0,10.0,,-0.564,-0.036000000000000004,,,,
5246,83,House,1931.0,13,37,NY,200,0.0,1.0,"COLE, William Sterling",C000617,1904.0,1987.0,0.298,-0.091,-32.751870000000004,0.728,103.0,18.0,,0.284,-0.155,,,,
5247,83,House,2089.0,13,17,NY,200,0.0,1.0,"COUDERT, Frederic René, Jr.",C000804,1898.0,1972.0,0.225,-0.7040000000000001,-48.45791,0.622,102.0,17.0,,0.195,-0.35,,,,
5248,83,House,2476.0,13,7,NY,100,0.0,1.0,"DELANEY, James Joseph",D000211,1901.0,1987.0,-0.303,0.19899999999999998,-29.192690000000002,0.759,106.0,14.0,,-0.413,-0.002,,,,
5249,83,House,2523.0,13,2,NY,200,0.0,1.0,"DEROUNIAN, Steven Boghos",D000266,1918.0,2007.0,0.358,-0.569,-20.34178,0.838,115.0,5.0,,0.345,-0.649,,,,
5250,83,House,2646.0,13,23,NY,100,0.0,1.0,"DOLLINGER, Isidore",D000402,1903.0,2000.0,-0.593,-0.21600000000000003,-13.73211,0.875,103.0,5.0,,-0.645,-0.271,,,,
5251,83,House,2662.0,13,18,NY,100,0.0,1.0,"DONOVAN, James George",D000421,1898.0,1987.0,-0.102,-0.114,-67.03884000000001,0.518,102.0,30.0,,-0.128,0.207,,,,
5252,83,House,2671.0,13,12,NY,200,0.0,1.0,"DORN, Francis Edwin",D000433,1911.0,1987.0,0.044000000000000004,-0.747,-32.86365,0.76,120.0,15.0,,0.015,-0.603,,,,
5253,83,House,3149.0,13,22,NY,100,0.0,1.0,"FINE, Sidney Asher",F000126,1903.0,1982.0,-0.7020000000000001,-0.153,-12.76148,0.8809999999999999,101.0,4.0,,-0.6940000000000001,-0.046,,,,
5254,83,House,3158.0,13,25,NY,200,0.0,1.0,"FINO, Paul Albert",F000137,1913.0,2009.0,0.048,-0.363,-42.72923,0.644,97.0,22.0,,-0.054000000000000006,-0.563,,,,
5255,83,House,3446.0,13,26,NY,200,0.0,1.0,"GAMBLE, Ralph Abernethy",G000031,1885.0,1959.0,0.242,-0.33399999999999996,-19.43144,0.818,97.0,6.0,,0.377,-0.873,,,,
5256,83,House,3888.0,13,27,NY,200,0.0,1.0,"GWINN, Ralph Waldo",G000541,1884.0,1962.0,0.466,-0.259,-23.78774,0.774,93.0,8.0,,0.496,-0.35,,,,
5257,83,House,4290.0,13,8,NY,100,0.0,1.0,"HELLER, Louis Benjamin",H000460,1905.0,1993.0,-0.508,-0.14800000000000002,-8.3846,0.894,75.0,2.0,,-0.7120000000000001,-0.221,,,,
5258,83,House,4548.0,13,6,NY,100,0.0,1.0,"HOLTZMAN, Lester",H000753,1913.0,2002.0,-0.527,-0.48100000000000004,-16.50388,0.8590000000000001,109.0,5.0,,-0.5770000000000001,-0.253,,,,
5259,83,House,4898.0,13,21,NY,200,0.0,1.0,"JAVITS, Jacob Koppel",J000064,1904.0,1986.0,-0.124,-0.992,-44.45798,0.677,114.0,18.0,,-0.305,-0.9520000000000001,,,,
5260,83,House,5110.0,13,32,NY,200,0.0,1.0,"KEARNEY, Bernard William (Pat)",K000030,1889.0,1976.0,0.207,-0.518,-28.89681,0.735,94.0,12.0,,0.139,-0.301,,,,
5261,83,House,5116.0,13,38,NY,200,0.0,1.0,"KEATING, Kenneth Barnard",K000036,1900.0,1975.0,0.131,-0.991,-43.30953,0.695,119.0,19.0,,0.22399999999999998,-0.948,,,,
5262,83,House,5148.0,13,10,NY,100,0.0,1.0,"KELLY, Edna Flannery",K000070,1906.0,1997.0,-0.35700000000000004,-0.022000000000000002,-25.48476,0.775,100.0,10.0,,-0.605,-0.35200000000000004,,,,
5263,83,House,5199.0,13,9,NY,100,0.0,1.0,"KEOGH, Eugene James",K000130,1907.0,1989.0,-0.43700000000000006,0.027000000000000003,-31.557879999999997,0.7290000000000001,100.0,17.0,,-0.7190000000000001,0.131,,,,
5264,83,House,5235.0,13,33,NY,200,0.0,1.0,"KILBURN, Clarence Evans",K000170,1893.0,1975.0,0.335,0.091,-28.6962,0.748,99.0,13.0,,0.284,-0.09,,,,
5265,83,House,5317.0,13,19,NY,100,0.0,1.0,"KLEIN, Arthur George",K000261,1904.0,1968.0,-0.6920000000000001,-0.295,-13.26759,0.875,99.0,4.0,,-0.7509999999999999,-0.20800000000000002,,,,
5266,83,House,5488.0,13,4,NY,200,0.0,1.0,"LATHAM, Henry Jepson",L000108,1908.0,2002.0,0.24600000000000002,-0.556,-26.61338,0.772,103.0,11.0,,0.264,-0.408,,,,
